,category,Day,n_tokens_title,n_tokens_content,num_hrefs,num_imgs,avg_positive_polarity,avg_negative_polarity,global_subjectivity
34055,Entertainment,Monday,12.0,914.0,1.0,2.0,0.33259047619,-0.32633744856,0.459602130326
34056,business,Monday,8.0,425.0,1.0,1.0,0.360404040404,-0.175,0.437373737374
34057,World,Monday,13.0,213.0,4.0,1.0,0.187012987013,-0.3,0.421561771562
34059,Entertainment,Monday,17.0,1895.0,7.0,2.0,0.347965367965,-0.347039473684,0.368008330054
34060,tech,Monday,11.0,284.0,9.0,1.0,0.392045454545,-0.148611111111,0.394903581267
34061,World,Monday,11.0,458.0,1.0,12.0,0.389583333333,-0.125,0.362329931973
34062,tech,Monday,9.0,192.0,8.0,0.0,0.380952380952,-0.175,0.550555555556
34063,tech,Monday,14.0,354.0,9.0,2.0,0.320454545455,-0.166666666667,0.53201754386
34064,business,Monday,9.0,1394.0,18.0,4.0,0.384088098049,-0.350106837607,0.445760347085
34065,World,Monday,9.0,770.0,12.0,5.0,0.269356060606,-0.188131313131,0.331360153257
34066,business,Monday,10.0,1271.0,14.0,1.0,0.380080178038,-0.392447916667,0.522584195752
34067,World,Monday,15.0,788.0,5.0,1.0,0.331954887218,-0.369444444444,0.429407979408
34068,tech,Monday,9.0,336.0,2.0,1.0,0.404761904762,-0.254166666667,0.390823412698
34069,World,Monday,10.0,181.0,3.0,0.0,0.36,-0.26,0.394166666667
34070,tech,Monday,11.0,504.0,10.0,2.0,0.443939393939,-0.303125,0.50441468254
34072,Entertainment,Monday,11.0,1078.0,3.0,9.0,0.456746031746,-0.37069047619,0.547401960784
34073,tech,Monday,9.0,553.0,11.0,1.0,0.353979891077,-0.3075,0.479702487055
34074,lifestyle,Monday,10.0,468.0,31.0,15.0,0.399553571429,-0.29880952381,0.532248677249
34075,business,Monday,11.0,364.0,7.0,1.0,0.233588516746,-0.211904761905,0.460946969697
34076,business,Monday,11.0,464.0,8.0,1.0,0.446153846154,-0.281597222222,0.508597883598
34077,World,Monday,12.0,669.0,6.0,1.0,0.322302697303,-0.572916666667,0.390072805982
34078,Entertainment,Monday,11.0,1659.0,16.0,1.0,0.376529689216,-0.349090038314,0.506046451428
34080,tech,Monday,11.0,975.0,11.0,1.0,0.519586038961,-0.27125,0.532107929949
34081,business,Monday,11.0,442.0,4.0,1.0,0.430769230769,-0.301785714286,0.509362139918
34082,Entertainment,Monday,11.0,512.0,7.0,2.0,0.379437229437,-0.261868686869,0.376207729469
34084,World,Monday,8.0,437.0,3.0,1.0,0.302156862745,-0.37380952381,0.469252873563
34086,lifestyle,Monday,12.0,847.0,14.0,3.0,0.36128444726,-0.16,0.490980210266
34088,tech,Monday,10.0,521.0,4.0,2.0,0.305393668831,-0.2125,0.453431136764
34089,Entertainment,Monday,12.0,406.0,10.0,1.0,0.489393939394,-0.475,0.510677083333
34090,World,Monday,12.0,369.0,9.0,1.0,0.342252747253,-0.290625,0.395669642857
34091,business,Monday,7.0,225.0,6.0,1.0,0.32987012987,-0.20625,0.550353535354
34092,World,Monday,8.0,681.0,19.0,2.0,0.180833333333,-0.329761904762,0.273088235294
34093,World,Monday,6.0,751.0,16.0,1.0,0.293889443889,-0.150925925926,0.40583079472
34094,business,Monday,9.0,103.0,3.0,1.0,0.309090909091,-0.166666666667,0.341035353535
34095,Entertainment,Monday,7.0,692.0,1.0,2.0,0.405281385281,-0.365277777778,0.466254058442
34097,Entertainment,Monday,8.0,1110.0,10.0,1.0,0.353409090909,-0.241739766082,0.455305555556
34098,World,Monday,8.0,749.0,10.0,1.0,0.341792601338,-0.202685185185,0.411548376178
34099,Entertainment,Monday,14.0,1257.0,3.0,1.0,0.379283126294,-0.276469017094,0.471380566802
34100,Entertainment,Monday,11.0,282.0,5.0,0.0,0.239393939394,-0.242857142857,0.481168831169
34101,lifestyle,Monday,10.0,1037.0,5.0,9.0,0.399864850597,-0.373976608187,0.494533874904
34102,World,Monday,11.0,480.0,5.0,1.0,0.324156746032,-0.3,0.469769119769
34103,tech,Monday,12.0,324.0,3.0,1.0,0.332380382775,-0.287142857143,0.438810296846
34104,tech,Monday,12.0,1099.0,16.0,1.0,0.416197271721,-0.345687134503,0.452660165798
34105,tech,Monday,13.0,237.0,2.0,0.0,0.235547785548,-0.6,0.508695652174
34107,Entertainment,Tuesday,11.0,323.0,7.0,1.0,0.383766233766,-0.172222222222,0.440909090909
34108,business,Tuesday,11.0,1124.0,9.0,1.0,0.421564725597,-0.310620915033,0.464581564582
34109,Entertainment,Tuesday,11.0,260.0,1.0,1.0,0.31030048383,-0.625,0.348458874459
34110,lifestyle,Tuesday,9.0,280.0,22.0,20.0,0.481818181818,-0.429861111111,0.696929824561
34111,tech,Tuesday,12.0,268.0,5.0,4.0,0.326893939394,-0.45,0.654195804196
34112,tech,Tuesday,15.0,182.0,9.0,1.0,0.297727272727,-0.108333333333,0.410179924242
34113,socmed,Tuesday,12.0,240.0,5.0,1.0,0.278787878788,-0.220238095238,0.436706349206
34115,business,Tuesday,8.0,300.0,6.0,3.0,0.428968253968,-0.284523809524,0.434956709957
34116,tech,Tuesday,11.0,1169.0,12.0,1.0,0.360142045455,-0.223333333333,0.398371686793
34118,lifestyle,Tuesday,13.0,383.0,3.0,0.0,0.364400305577,-0.465625,0.515763627054
34121,lifestyle,Tuesday,10.0,475.0,26.0,23.0,0.32803030303,-0.158333333333,0.442657342657
34122,World,Tuesday,11.0,1045.0,25.0,3.0,0.399790532049,-0.241576479076,0.383472734399
34123,Entertainment,Tuesday,12.0,2204.0,1.0,10.0,0.46630217267,-0.362001424501,0.587921019658
34124,World,Tuesday,7.0,1151.0,24.0,2.0,0.33584280303,-0.347039072039,0.351309072872
34125,business,Tuesday,11.0,227.0,3.0,3.0,0.162121212121,-0.1625,0.416111111111
34126,business,Tuesday,10.0,394.0,7.0,2.0,0.345151515152,-0.358333333333,0.440036730946
34127,socmed,Tuesday,8.0,457.0,13.0,1.0,0.231881022204,-0.38125,0.384192985045
34128,World,Tuesday,13.0,429.0,9.0,1.0,0.320833333333,-0.306481481481,0.334375
34129,World,Tuesday,11.0,439.0,5.0,1.0,0.39,-0.127777777778,0.49864498645
34130,World,Tuesday,14.0,444.0,23.0,7.0,0.287254901961,-0.4375,0.326944444444
34132,Entertainment,Tuesday,13.0,260.0,2.0,1.0,0.423169191919,-0.135714285714,0.499309420738
34133,business,Tuesday,11.0,774.0,5.0,0.0,0.351979166667,-0.269027777778,0.479879227053
34134,tech,Tuesday,7.0,1218.0,4.0,20.0,0.36507034632,-0.243833333333,0.409410763479
34135,tech,Tuesday,10.0,350.0,4.0,2.0,0.405186480186,-0.141865079365,0.54625974026
34136,tech,Tuesday,11.0,301.0,8.0,2.0,0.344848484848,-0.267361111111,0.471212121212
34137,tech,Tuesday,11.0,360.0,7.0,3.0,0.430128205128,-0.166666666667,0.549583333333
34138,Entertainment,Tuesday,12.0,685.0,22.0,2.0,0.317648709315,-0.20625,0.509331955923
34139,Entertainment,Tuesday,14.0,734.0,11.0,3.0,0.456363636364,-0.32619047619,0.502638888889
34141,Entertainment,Tuesday,10.0,264.0,4.0,1.0,0.293636363636,-0.1625,0.388636363636
34142,lifestyle,Tuesday,13.0,318.0,11.0,12.0,0.510416666667,-0.215611111111,0.29037037037
34143,World,Tuesday,15.0,792.0,10.0,2.0,0.294454545455,-0.2421875,0.391222943723
34144,tech,Tuesday,9.0,187.0,4.0,0.0,0.264545454545,-0.508333333333,0.669886363636
34146,business,Tuesday,13.0,335.0,14.0,1.0,0.284848484848,-0.15,0.346296296296
34147,World,Tuesday,12.0,1004.0,1.0,2.0,0.293722943723,-0.25376984127,0.276473815536
34148,tech,Tuesday,14.0,695.0,10.0,2.0,0.30361130098,-0.166666666667,0.539526572718
34149,Entertainment,Tuesday,9.0,195.0,3.0,1.0,0.508333333333,-0.345,0.539393939394
34150,World,Tuesday,9.0,246.0,9.0,1.0,0.254545454545,-0.338541666667,0.252222222222
34151,Entertainment,Tuesday,11.0,1293.0,47.0,1.0,0.446951607916,-0.453988095238,0.485553271668
34152,World,Tuesday,9.0,844.0,23.0,12.0,0.30189164371,-0.223427318296,0.482613985477
34153,World,Tuesday,11.0,556.0,1.0,3.0,0.377946127946,-0.25,0.311898395722
34154,World,Tuesday,13.0,1100.0,13.0,4.0,0.384632034632,-0.217628205128,0.447711140295
34155,World,Tuesday,14.0,980.0,7.0,1.0,0.321545454545,-0.414590964591,0.414005806777
34156,World,Tuesday,9.0,530.0,5.0,1.0,0.193776223776,-0.364583333333,0.290271132376
34157,World,Tuesday,12.0,395.0,7.0,2.0,0.334712027103,-0.155208333333,0.385090103695
34158,lifestyle,Tuesday,13.0,720.0,3.0,8.0,0.347907647908,-0.309375,0.368958290387
34159,tech,Tuesday,12.0,422.0,6.0,1.0,0.335930735931,-0.55,0.418848484848
34160,lifestyle,Tuesday,11.0,430.0,6.0,4.0,0.462476190476,-0.258333333333,0.549159108088
34162,business,Tuesday,10.0,633.0,3.0,1.0,0.314152236652,-0.193421855922,0.395290217445
34163,Entertainment,Tuesday,12.0,267.0,5.0,1.0,0.233333333333,0.0,0.5
34164,Entertainment,Tuesday,12.0,414.0,10.0,2.0,0.315714285714,-0.440555555556,0.544191919192
34165,tech,Tuesday,11.0,447.0,3.0,3.0,0.343890977444,-0.297435897436,0.467985842986
34166,lifestyle,Tuesday,12.0,185.0,3.0,0.0,0.46,-0.291666666667,0.215277777778
34167,World,Tuesday,11.0,532.0,35.0,2.0,0.290625,-0.20496031746,0.432118055556
34168,World,Tuesday,9.0,655.0,7.0,2.0,0.369624819625,-0.275,0.308689574315
34169,tech,Tuesday,10.0,516.0,8.0,3.0,0.293352272727,-0.20625,0.417343073593
34170,Entertainment,Tuesday,11.0,1083.0,32.0,11.0,0.422990522991,-0.404305555556,0.502331720567
34171,Entertainment,Tuesday,11.0,202.0,4.0,0.0,0.633333333333,-0.209722222222,0.300555555556
34172,Entertainment,Tuesday,11.0,229.0,2.0,1.0,0.308398268398,-0.366666666667,0.51730617867
34173,World,Tuesday,13.0,1067.0,5.0,5.0,0.288350340136,-0.227645502646,0.49085600907
34174,Entertainment,Tuesday,12.0,1343.0,1.0,9.0,0.333405339105,-0.371200980392,0.589487189959
34175,Entertainment,Tuesday,4.0,880.0,18.0,2.0,0.450667388167,-0.351315789474,0.518090277778
34176,Entertainment,Tuesday,8.0,132.0,2.0,1.0,0.29,-0.185,0.3375
34177,tech,Tuesday,10.0,965.0,11.0,6.0,0.416507936508,-0.29875,0.494291613042
34178,lifestyle,Tuesday,10.0,414.0,21.0,1.0,0.415909090909,-0.05,0.507333333333
34179,tech,Tuesday,12.0,605.0,2.0,3.0,0.244839015152,-0.218086883876,0.35983044733
34180,socmed,Tuesday,7.0,3460.0,7.0,16.0,0.348364728365,-0.444675925926,0.489304559454
34181,World,Tuesday,10.0,350.0,10.0,1.0,0.335807050093,-0.2,0.352597402597
34182,World,Tuesday,12.0,521.0,11.0,1.0,0.331150793651,-0.323214285714,0.397693452381
34183,World,Tuesday,16.0,303.0,7.0,1.0,0.312938311688,-0.308432539683,0.328082334332
34184,lifestyle,Tuesday,8.0,895.0,9.0,4.0,0.443925812749,-0.285947712418,0.498672778202
34185,socmed,Tuesday,9.0,166.0,7.0,1.0,0.304099821747,-0.19375,0.595622895623
34186,Entertainment,Tuesday,10.0,246.0,4.0,0.0,0.294886363636,-0.366666666667,0.413825757576
34187,World,Tuesday,14.0,677.0,15.0,1.0,0.312326388889,-0.193518518519,0.416820987654
34188,lifestyle,Tuesday,13.0,340.0,19.0,12.0,0.400216450216,-0.246944444444,0.572555096419
34189,tech,Tuesday,11.0,377.0,7.0,1.0,0.32,-0.281666666667,0.39875
34190,Entertainment,Wednesday,10.0,155.0,3.0,0.0,0.167532467532,-0.316666666667,0.470606060606
34191,tech,Wednesday,10.0,624.0,8.0,1.0,0.357319434951,-0.308928571429,0.503992522629
34192,World,Wednesday,10.0,941.0,8.0,1.0,0.288275613276,-0.397817460317,0.423811732485
34193,business,Wednesday,12.0,803.0,4.0,1.0,0.347777777778,-0.159895833333,0.462731481481
34194,World,Wednesday,14.0,461.0,4.0,3.0,0.409090909091,-0.2875,0.263218390805
34195,Entertainment,Wednesday,11.0,915.0,3.0,5.0,0.375151515152,-0.396168582375,0.493449197861
34196,tech,Wednesday,15.0,1697.0,16.0,4.0,0.335767596601,-0.164102564103,0.477454659116
34197,tech,Wednesday,13.0,237.0,4.0,1.0,0.336688311688,-0.1,0.668571428571
34198,Entertainment,Wednesday,8.0,409.0,1.0,2.0,0.38399122807,-0.505357142857,0.559819121447
34199,Entertainment,Wednesday,7.0,947.0,7.0,3.0,0.313749194068,-0.278787878788,0.458527056277
34200,business,Wednesday,14.0,395.0,5.0,1.0,0.336904761905,-0.289285714286,0.336054421769
34201,lifestyle,Wednesday,10.0,367.0,14.0,12.0,0.429666666667,-0.3125,0.634461805556
34202,business,Wednesday,11.0,1052.0,16.0,2.0,0.375057887849,-0.296825396825,0.491572470739
34204,World,Wednesday,8.0,350.0,31.0,1.0,0.545054945055,-0.3,0.438452380952
34205,lifestyle,Wednesday,11.0,664.0,10.0,1.0,0.30216991342,-0.223333333333,0.434539270254
34206,lifestyle,Wednesday,12.0,245.0,15.0,0.0,0.436111111111,-0.381547619048,0.495138888889
34207,lifestyle,Wednesday,6.0,588.0,10.0,1.0,0.324181547619,-0.132738095238,0.418951626605
34208,World,Wednesday,12.0,901.0,12.0,1.0,0.335647546898,-0.344318181818,0.448143262987
34209,World,Wednesday,6.0,716.0,8.0,1.0,0.325111111111,-0.368181818182,0.49475
34210,World,Wednesday,12.0,376.0,5.0,1.0,0.408611111111,-0.258333333333,0.506919191919
34211,Entertainment,Wednesday,14.0,410.0,2.0,1.0,0.298848484848,-0.353409090909,0.495038518829
34212,World,Wednesday,7.0,1051.0,9.0,2.0,0.293725490196,-0.25087535014,0.373183060109
34213,World,Wednesday,12.0,522.0,16.0,3.0,0.279166666667,-0.292222222222,0.30912037037
34214,World,Wednesday,8.0,944.0,7.0,2.0,0.33443627451,-0.250313283208,0.440051615052
34215,World,Wednesday,12.0,526.0,27.0,1.0,0.251587301587,-0.285555555556,0.343239271017
34216,tech,Wednesday,15.0,575.0,9.0,2.0,0.383130999435,-0.183333333333,0.512116178395
34217,Entertainment,Wednesday,9.0,270.0,1.0,1.0,0.3108815427,-0.3,0.419696969697
34218,World,Wednesday,13.0,744.0,26.0,1.0,0.324675324675,-0.123333333333,0.337394957983
34219,lifestyle,Wednesday,12.0,127.0,3.0,0.0,0.485,-0.353333333333,0.428472222222
34220,Entertainment,Wednesday,8.0,938.0,31.0,10.0,0.380012987013,-0.230902777778,0.40212585034
34221,World,Wednesday,15.0,476.0,10.0,1.0,0.412037037037,-0.133101851852,0.331712962963
34222,Entertainment,Wednesday,11.0,342.0,11.0,1.0,0.379966329966,-0.4625,0.514363636364
34223,socmed,Wednesday,11.0,162.0,4.0,1.0,0.375,-0.35,0.46875
34224,tech,Wednesday,11.0,147.0,7.0,1.0,0.351785714286,0.0,0.486904761905
34225,Entertainment,Wednesday,9.0,368.0,2.0,2.0,0.3424001924,0.0,0.349895783229
34226,tech,Wednesday,9.0,359.0,4.0,3.0,0.448666666667,-0.383333333333,0.499479166667
34227,tech,Wednesday,11.0,673.0,4.0,3.0,0.347826086957,-0.171643420682,0.388357475857
34228,tech,Wednesday,11.0,288.0,8.0,1.0,0.2979004329,-0.1,0.513773069036
34229,tech,Wednesday,10.0,251.0,3.0,1.0,0.387256493506,-0.155555555556,0.503863826232
34230,tech,Wednesday,8.0,778.0,9.0,13.0,0.246001546073,-0.205,0.353584771393
34231,World,Wednesday,11.0,418.0,5.0,1.0,0.38400974026,-0.163333333333,0.391511677623
34232,tech,Wednesday,12.0,249.0,4.0,4.0,0.3375,-0.1875,0.448529411765
34233,tech,Wednesday,10.0,380.0,6.0,2.0,0.226136363636,-0.154761904762,0.344903360528
34234,World,Wednesday,10.0,686.0,26.0,1.0,0.390187878788,-0.276984126984,0.429075757576
34235,World,Wednesday,12.0,451.0,12.0,1.0,0.348272727273,-0.144191919192,0.310895622896
34237,World,Wednesday,11.0,633.0,13.0,1.0,0.327976190476,-0.2275,0.366927083333
34238,Entertainment,Wednesday,13.0,159.0,4.0,0.0,0.307272727273,-0.714285714286,0.420557220557
34239,Entertainment,Wednesday,11.0,274.0,9.0,0.0,0.345483193277,-0.616666666667,0.460799319728
34240,Entertainment,Wednesday,12.0,198.0,3.0,1.0,0.266929499072,-0.275,0.465064935065
34241,lifestyle,Wednesday,13.0,684.0,19.0,13.0,0.25637987013,-0.344285714286,0.430092820093
34242,Entertainment,Wednesday,12.0,616.0,3.0,0.0,0.401766388374,-0.484418145957,0.507311556368
34243,World,Wednesday,6.0,1390.0,1.0,7.0,0.36847041847,-0.255148148148,0.383400394927
34244,World,Wednesday,9.0,334.0,11.0,1.0,0.324810606061,-0.168121693122,0.430779220779
34245,lifestyle,Wednesday,8.0,640.0,21.0,2.0,0.392787878788,-0.319444444444,0.422614442295
34246,Entertainment,Wednesday,8.0,1189.0,14.0,2.0,0.417331993403,-0.393601190476,0.448795957564
34247,Entertainment,Wednesday,8.0,2105.0,41.0,13.0,0.381173436493,-0.30306712963,0.467539559557
34248,Entertainment,Wednesday,11.0,241.0,3.0,1.0,0.224636363636,-0.0794642857143,0.335227743271
34249,World,Wednesday,10.0,461.0,10.0,1.0,0.431987179487,-0.1375,0.372575757576
34250,World,Wednesday,11.0,482.0,18.0,1.0,0.292857142857,-0.283333333333,0.2925
34251,business,Wednesday,14.0,882.0,6.0,4.0,0.347127872128,-0.177777777778,0.477946573317
34252,World,Wednesday,11.0,292.0,5.0,0.0,0.283333333333,-0.225,0.293055555556
34255,business,Wednesday,13.0,250.0,3.0,1.0,0.401893939394,-0.8,0.52445211039
34257,lifestyle,Wednesday,11.0,168.0,20.0,16.0,0.438961038961,-0.4,0.528311688312
34258,business,Wednesday,17.0,221.0,3.0,1.0,0.2,-0.25,0.240909090909
34260,lifestyle,Wednesday,11.0,416.0,28.0,18.0,0.467,-0.561805555556,0.61825
34261,tech,Wednesday,12.0,266.0,3.0,0.0,0.433636363636,-0.228670634921,0.532468176665
34262,business,Wednesday,7.0,387.0,4.0,1.0,0.463181818182,-0.2275,0.450504125504
34264,World,Wednesday,14.0,490.0,2.0,3.0,0.323953823954,-0.256887755102,0.469401544402
34266,business,Wednesday,12.0,474.0,2.0,1.0,0.375494071146,-0.318650793651,0.430530918946
34267,World,Wednesday,11.0,572.0,8.0,2.0,0.384615384615,-0.3375,0.402986111111
34268,World,Wednesday,8.0,895.0,30.0,4.0,0.396388888889,-0.472045068027,0.528706959707
34269,business,Wednesday,14.0,441.0,9.0,2.0,0.318899521531,-0.223611111111,0.415865800866
34270,Entertainment,Wednesday,10.0,218.0,6.0,1.0,0.55,-0.166666666667,0.504166666667
34271,business,Wednesday,12.0,602.0,4.0,1.0,0.404017857143,-0.414682539683,0.486451247166
34272,World,Wednesday,15.0,671.0,11.0,2.0,0.3409,-0.180853174603,0.525724417427
34273,World,Wednesday,13.0,239.0,7.0,1.0,0.209090909091,-0.3,0.279201101928
34274,lifestyle,Wednesday,10.0,124.0,3.0,1.0,0.341666666667,-0.345,0.407323232323
34275,World,Wednesday,11.0,594.0,12.0,7.0,0.327380952381,-0.264393939394,0.495238095238
34276,World,Wednesday,12.0,229.0,2.0,0.0,0.398636363636,-0.21,0.557467532468
34277,socmed,Wednesday,14.0,256.0,6.0,1.0,0.290202020202,-0.160416666667,0.360704874835
34278,socmed,Wednesday,10.0,325.0,11.0,1.0,0.404064171123,-0.161111111111,0.283952427501
34279,business,Wednesday,13.0,452.0,8.0,1.0,0.373969013443,-0.283333333333,0.512943722944
34280,World,Wednesday,10.0,710.0,8.0,2.0,0.243840125392,-0.21044973545,0.398781417587
34281,tech,Wednesday,9.0,265.0,3.0,1.0,0.296368446368,-0.29375,0.609783098846
34282,World,Thursday,10.0,1059.0,1.0,11.0,0.283402990948,-0.253472222222,0.427868641775
34283,Entertainment,Thursday,13.0,242.0,8.0,1.0,0.442857142857,-0.172222222222,0.372592592593
34284,World,Thursday,12.0,325.0,4.0,1.0,0.455178571429,-0.440277777778,0.39632996633
34285,business,Thursday,10.0,374.0,7.0,2.0,0.333405483405,-0.154365079365,0.359215305767
34286,business,Thursday,11.0,261.0,5.0,1.0,0.302128427128,-0.185714285714,0.419494949495
34287,tech,Thursday,13.0,319.0,5.0,1.0,0.30625,-0.31,0.480476190476
34288,Entertainment,Thursday,9.0,547.0,5.0,2.0,0.341541353383,-0.291433566434,0.47180295195
34289,World,Thursday,12.0,179.0,2.0,1.0,0.5,-0.0958333333333,0.230555555556
34290,tech,Thursday,12.0,518.0,9.0,0.0,0.32619047619,-0.200757575758,0.510902255639
34291,Entertainment,Thursday,13.0,736.0,2.0,20.0,0.302462121212,-0.256481481481,0.423636363636
34292,tech,Thursday,11.0,240.0,8.0,1.0,0.36875,-0.3,0.559375
34293,Entertainment,Thursday,7.0,242.0,2.0,1.0,0.370346320346,-0.296111111111,0.48323953824
34294,tech,Thursday,8.0,745.0,13.0,1.0,0.417784090909,-0.343055555556,0.542103235747
34295,business,Thursday,11.0,197.0,3.0,1.0,0.36,-0.25,0.44708994709
34296,Entertainment,Thursday,12.0,396.0,7.0,1.0,0.433333333333,-0.272321428571,0.435238095238
34297,business,Thursday,10.0,389.0,3.0,2.0,0.40303030303,-0.342708333333,0.523076923077
34298,World,Thursday,14.0,604.0,9.0,3.0,0.381185714286,-0.226686507937,0.426661600811
34299,Entertainment,Thursday,14.0,414.0,6.0,1.0,0.304313543599,-0.227777777778,0.403354978355
34300,lifestyle,Thursday,11.0,878.0,16.0,11.0,0.409390521759,-0.197727272727,0.507606679035
34301,socmed,Thursday,12.0,1224.0,18.0,4.0,0.380944161324,-0.339435646053,0.588654594964
34302,World,Thursday,13.0,653.0,5.0,1.0,0.342699724518,-0.338095238095,0.400505050505
34303,World,Thursday,12.0,763.0,20.0,3.0,0.291801346801,-0.218055555556,0.360066287879
34304,World,Thursday,10.0,495.0,6.0,1.0,0.156157024793,-0.491369047619,0.511137196137
34305,World,Thursday,8.0,921.0,13.0,2.0,0.341071428571,-0.292625661376,0.417353585112
34306,tech,Thursday,12.0,264.0,7.0,1.0,0.424775224775,-0.27,0.60700675587
34307,Entertainment,Thursday,12.0,273.0,1.0,19.0,0.287412587413,-0.509027777778,0.55374800638
34308,business,Thursday,12.0,982.0,7.0,1.0,0.466854636591,-0.329417293233,0.5253867023
34309,Entertainment,Thursday,11.0,245.0,19.0,1.0,0.280124777184,-0.125,0.390548340548
34310,tech,Thursday,11.0,247.0,7.0,2.0,0.292171717172,-0.206944444444,0.36196205755
34312,Entertainment,Thursday,10.0,1514.0,21.0,11.0,0.424411162314,-0.303514739229,0.500099206349
34313,World,Thursday,10.0,2424.0,9.0,2.0,0.311735166794,-0.225037537538,0.40027369973
34314,tech,Thursday,10.0,285.0,6.0,2.0,0.363333333333,-0.166666666667,0.432352941176
34315,tech,Thursday,10.0,284.0,7.0,2.0,0.222045454545,-0.15,0.30321969697
34316,tech,Thursday,10.0,342.0,13.0,1.0,0.365909090909,-0.1,0.43175990676
34317,Entertainment,Thursday,13.0,351.0,2.0,1.0,0.5171875,-0.234375,0.415782828283
34318,lifestyle,Thursday,10.0,325.0,26.0,27.0,0.597916666667,-0.3,0.516666666667
34319,lifestyle,Thursday,11.0,140.0,4.0,13.0,0.371428571429,-0.395138888889,0.664186507937
34320,Entertainment,Thursday,13.0,400.0,7.0,0.0,0.375757575758,-0.42,0.420698924731
34321,Entertainment,Thursday,12.0,798.0,2.0,3.0,0.359650262019,-0.362911522634,0.537686868687
34322,Entertainment,Thursday,9.0,1468.0,18.0,7.0,0.350008658009,-0.290705128205,0.440229064209
34323,World,Thursday,8.0,560.0,17.0,1.0,0.275726654298,-0.31626984127,0.403673433846
34324,Entertainment,Thursday,9.0,1160.0,4.0,62.0,0.360866684336,-0.282513802622,0.481052789803
34325,tech,Thursday,9.0,283.0,5.0,1.0,0.370871212121,-0.291666666667,0.541870629371
34326,tech,Thursday,10.0,730.0,3.0,2.0,0.366541274817,-0.223611111111,0.491593822844
